id,user_id,raw_text,normalized_text,merchant_name,primary_confidence,prediction_status
ccd56c96-1b17-4312-9482-24c78af5fa54,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹485.84 debited to Jio on 16-Jan-2026 10:28 via UPI Ref 8917766924,,Jio,0.2871,AUTO
eba374cc-35e8-41dc-a57e-d4cdfdc9f401,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1223.62 debited to McDonalds on 25-Dec-2025 13:27 via UPI Ref 1063472408,,McDonalds,0.1932,AUTO
bceaf351-9173-4d88-ad2e-2395a6980ae0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹2020.09 debited to Bet365 on 13-Sep-2025 00:14 via UPI Ref 3175327166,,Bet365,0.1385,AUTO
e42da58d-0f36-405f-b160-35593b79bab7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹83.2 debited to McDonalds on 25-Sep-2025 01:23 via UPI Ref 3560610437,,McDonalds,0.1654,AUTO
f1f2dc00-ccf9-4d3d-a147-32962683b586,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1582.75 debited to Rapido on 05-Jan-2026 17:06 via UPI Ref 8960505962,,Rapido,0.3741,AUTO
9b4b8b90-6ebe-4828-8447-10c97c2697c7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1052.15 debited to Netflix on 16-Jan-2026 10:10 via UPI Ref 8878397552,,Netflix,0.43,AUTO
176cc968-c556-493b-b307-a157589d1c7a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹2556.66 debited to Bet365 on 01-Jan-2026 15:31 via UPI Ref 2034024500,,Bet365,0.1701,AUTO
8e23aab0-07be-421f-a99e-47764efa8c2e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1838.76 debited to Jio on 07-Nov-2025 16:32 via UPI Ref 4401892064,,Jio,0.3075,AUTO
b9356a45-b30a-4d86-be78-7d8c4145d6f8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹396.71 debited to Zomato on 27-Aug-2025 06:56 via UPI Ref 1946074562,,Zomato,0.3216,AUTO
ae305df1-ab33-4323-8811-5efae61223c6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹99.58 debited to Myntra on 08-Jan-2026 06:54 via UPI Ref 7988833597,,Myntra,0.212,AUTO
875733a1-35f8-4829-9c0d-89feb341b83c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹937.3 debited to Apollo Pharmacy on 16-Aug-2025 07:24 via UPI Ref 6471074600,,Apollo Pharmacy,0.4585,AUTO
4796bd7f-5ad4-4b44-9b7e-1858a56611ce,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1138.74 debited to BookMyShow on 16-Nov-2025 07:16 via UPI Ref 9972005734,,BookMyShow,0.1686,AUTO
7861029f-79a9-42a8-bdee-71f553190f75,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1085.24 debited to Electricity Board on 16-Dec-2025 16:14 via UPI Ref 3716074337,,Electricity Board,0.2495,AUTO
dc2b89b2-7ec0-4c03-bc9a-5ed710e61424,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹852.75 debited to Dominos on 03-Jan-2026 09:31 via UPI Ref 6389999952,,Dominos,0.2118,AUTO
f7156465-1c3a-4081-a4e6-e33fec87484b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 07-Jan-2026 00:19 via UPI Ref 7712672972,,House Owner,0.1949,AUTO
91e06a7b-cf9b-4ea5-a743-9bf0b843e393,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹423.74 debited to Flipkart on 30-Oct-2025 19:57 via UPI Ref 9979814132,,Flipkart,0.4044,AUTO
b7ec9148-22ab-4474-a4d0-908597fc9797,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹869.63 debited to Myntra on 19-Jan-2026 08:01 via UPI Ref 2706606223,,Myntra,0.2574,AUTO
ed562a7c-cca9-43e7-aa35-e29ac445a2cc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹445.32 debited to Myntra on 27-Jan-2026 07:18 via UPI Ref 7363356488,,Myntra,0.229,AUTO
ec529cb3-33f3-4d26-8030-fe0c45eb0d83,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹421.81 debited to Uber on 27-Dec-2025 18:31 via UPI Ref 3289985947,,Uber,0.2611,AUTO
fdcf4300-8299-4216-acfe-a9083ccdc893,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1811.74 debited to Apollo Pharmacy on 24-Dec-2025 07:06 via UPI Ref 8131320839,,Apollo Pharmacy,0.3177,AUTO
a7e67686-ebf4-45d0-85fd-039ec6824534,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹680.64 debited to DMart on 17-Oct-2025 19:57 via UPI Ref 7078245684,,DMart,0.1652,AUTO
d7699212-c854-469b-a55b-cce9763f2436,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 30-Nov-2025 02:59 via UPI Ref 5982830121,,House Owner,0.162,AUTO
d5ac74a5-f92b-4af9-b959-1a06bf4295bf,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹208.49 debited to Dominos on 02-Sep-2025 01:14 via UPI Ref 2409334807,,Dominos,0.276,AUTO
2e9a9d07-905b-4061-b85d-93e952d67736,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1264.34 debited to Myntra on 22-Sep-2025 06:14 via UPI Ref 1404497168,,Myntra,0.2482,AUTO
8426b5ba-a44f-49bc-8c30-760d11fb819d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹99.1 debited to Hospital XYZ on 26-Dec-2025 16:29 via UPI Ref 6386071442,,Hospital XYZ,0.3399,AUTO
1aa01bb3-d118-4db1-8fb6-d5e6ad386c94,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹485.96 debited to Swiggy on 21-Dec-2025 21:28 via UPI Ref 9462946963,,Swiggy,0.2127,AUTO
5b8a26e7-c03b-414b-bc65-98c5598dcbb4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹618.86 debited to McDonalds on 25-Jan-2026 13:35 via UPI Ref 2145277262,,McDonalds,0.1654,AUTO
f66226d2-baae-49cb-9d9b-94a1ec31c238,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1662.32 debited to Reliance Fresh on 25-Sep-2025 04:12 via UPI Ref 2622908519,,Reliance Fresh,0.1452,AUTO
e07b0407-2837-43b8-a261-401e7b8358d8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1820.55 debited to Dominos on 26-Jan-2026 22:34 via UPI Ref 6233671583,,Dominos,0.339,AUTO
33227f17-c923-4c5f-98fe-f1242387c6a7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 20-Sep-2025 08:29 via UPI Ref 4399589412,,House Owner,0.1562,AUTO
ac350d65-0180-4634-9023-ac6fb0ec9f06,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1524.04 debited to BookMyShow on 12-Oct-2025 13:36 via UPI Ref 7541757684,,BookMyShow,0.2135,AUTO
7b439909-2a29-4488-a678-ecf878b81138,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹769.6 debited to Myntra on 09-Jan-2026 19:52 via UPI Ref 8403143473,,Myntra,0.3673,AUTO
89b9399a-edc2-4468-ade5-8cc855a7d092,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1170.37 debited to PokerStars on 19-Nov-2025 10:55 via UPI Ref 4333118767,,PokerStars,0.1918,AUTO
a31c5ed0-ee8e-46f3-92ee-f0dad23fddb4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹327.14 debited to Spotify on 03-Sep-2025 11:04 via UPI Ref 6728492159,,Spotify,0.3302,AUTO
60e3d9c1-fe6d-41b5-ae26-00d4ea44cbab,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹548.89 debited to Hospital XYZ on 05-Oct-2025 17:16 via UPI Ref 6205647889,,Hospital XYZ,0.2597,AUTO
dcfe50e4-a87b-4a71-8ff8-0f42af5051dd,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹848.85 debited to Reliance Fresh on 25-Dec-2025 22:20 via UPI Ref 2891155878,,Reliance Fresh,0.1511,AUTO
dd808d1a-2873-466a-b575-d7308bb4a64a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1172.79 debited to Zomato on 19-Nov-2025 09:08 via UPI Ref 9178812652,,Zomato,0.3428,AUTO
851ceb2d-5f10-441a-9b74-975a95f7a5da,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1589.7 debited to Myntra on 14-Jan-2026 06:58 via UPI Ref 8714663523,,Myntra,0.2948,AUTO
0e0f8966-d41e-4fcf-9a99-d3e0b245433c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹68206.36 credited to Company Payroll on 03-Feb-2026 19:32 via UPI Ref 3444073483,,Company Payroll,0.1836,AUTO
8b940960-542a-48c8-95a8-cf46e0e54355,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1600.45 debited to Netflix on 02-Dec-2025 16:44 via UPI Ref 7903887598,,Netflix,0.2753,AUTO
88257ebf-b2e2-4d29-8b6c-d81fc5feed10,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹214.1 debited to Amazon on 20-Dec-2025 18:39 via UPI Ref 5231036913,,Amazon,0.4017,AUTO
fd481d75-6f76-415d-a62c-473118693110,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1987.9 debited to Swiggy on 10-Jan-2026 22:48 via UPI Ref 5725607213,,Swiggy,0.363,AUTO
805770b2-d360-4623-8f6f-32dd2a6eeb56,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹992.13 debited to Bet365 on 13-Dec-2025 05:42 via UPI Ref 1551405688,,Bet365,0.2065,AUTO
0ccad66d-0149-4d22-bdc2-cb3b93533101,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹140.8 debited to BookMyShow on 15-Dec-2025 14:50 via UPI Ref 4670513170,,BookMyShow,0.1788,AUTO
27b3efbb-1d53-44c8-8055-1dbf90d972cc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 17-Sep-2025 11:28 via UPI Ref 1735180019,,House Owner,0.1734,AUTO
25ce1c18-ffa4-4edc-af5f-39c1b6fa07d7,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1656.31 debited to Netflix on 06-Sep-2025 04:23 via UPI Ref 8047419457,,Netflix,0.2674,AUTO
e706eefa-34e9-400b-954b-d1210af943f5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹467.46 debited to Ola on 24-Jan-2026 13:30 via UPI Ref 8716180716,,Ola,0.3836,AUTO
678773c3-c529-49e6-8b06-fa65531339c8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹503.56 debited to BigBasket on 04-Sep-2025 15:03 via UPI Ref 4774367900,,BigBasket,0.1767,AUTO
dd5ea4c8-4cd6-4590-8015-30c49c4d0a8d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹160.28 debited to Amazon on 06-Feb-2026 06:29 via UPI Ref 5404070485,,Amazon,0.3029,AUTO
78e5ee4e-70d2-44a3-a3de-6521a1392ff9,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹461.68 debited to Jio on 30-Jan-2026 16:14 via UPI Ref 7051817718,,Jio,0.3683,AUTO
ec5c8640-76b4-4bbb-bac0-c0b7a1ee8c41,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1308.5 debited to BookMyShow on 11-Nov-2025 14:04 via UPI Ref 4755005462,,BookMyShow,0.1637,AUTO
22dffa5c-0714-4e60-a2fe-05e688148c57,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹278.67 debited to McDonalds on 12-Oct-2025 07:29 via UPI Ref 6148234596,,McDonalds,0.1797,AUTO
addd27af-a378-4f86-8d85-e7b7c7cfe0cc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1139.37 debited to Myntra on 05-Oct-2025 18:56 via UPI Ref 2008020725,,Myntra,0.2212,AUTO
ebf2e799-2db5-491a-961d-0681830b702d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹587.36 debited to Reliance Fresh on 14-Sep-2025 00:32 via UPI Ref 2067715701,,Reliance Fresh,0.1917,AUTO
c58b0394-0c5a-4ccf-af8e-bcd530022603,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1994.66 debited to Amazon on 03-Sep-2025 00:13 via UPI Ref 4935282964,,Amazon,0.3452,AUTO
bff8a893-67eb-438e-a65c-393a8a1cb03a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹259.21 debited to Dominos on 29-Nov-2025 14:28 via UPI Ref 3985314484,,Dominos,0.2271,AUTO
13e5d89e-e6fb-4c8e-99d4-d393a2c580b3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 11-Sep-2025 14:45 via UPI Ref 9679060841,,House Owner,0.1771,AUTO
b3da2dfe-44de-4a62-a723-b4893f284629,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹629.73 debited to Zomato on 07-Feb-2026 11:20 via UPI Ref 2154327687,,Zomato,0.2768,AUTO
34670a6c-dd37-445d-afc8-43ae9a53382e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹420.44 debited to Swiggy on 16-Oct-2025 13:10 via UPI Ref 7268346829,,Swiggy,0.3417,AUTO
50a8e15c-36fd-45b4-b92c-4f01ea812601,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹257.45 debited to BigBasket on 29-Oct-2025 13:13 via UPI Ref 1324948574,,BigBasket,0.1835,AUTO
ecd1ef91-7729-4cce-aed8-5b0f1334666b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1636.57 debited to Reliance Fresh on 17-Sep-2025 08:31 via UPI Ref 5636089376,,Reliance Fresh,0.1698,AUTO
37e647c3-7e5a-46d1-9591-92111eeb0e31,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹901.3 debited to McDonalds on 19-Jan-2026 05:33 via UPI Ref 8365338972,,McDonalds,0.1924,AUTO
1083556b-566d-44cd-8854-2c9e0bc04420,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹4980.95 debited to Dream11 on 29-Dec-2025 09:34 via UPI Ref 2903354648,,Dream11,0.1746,AUTO
d5f5b22d-65c5-4ef2-9d4a-ca3d29a2453a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1276.42 debited to Rapido on 31-Dec-2025 04:01 via UPI Ref 3863633137,,Rapido,0.3069,AUTO
edc0275e-a994-4a9b-8e47-be59a687e742,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹844.95 debited to Swiggy on 02-Feb-2026 13:42 via UPI Ref 6489477173,,Swiggy,0.4027,AUTO
81dcb8e1-70a9-4302-ab8d-f567e55501dc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹516.0 debited to Flipkart on 17-Jan-2026 03:10 via UPI Ref 2483125328,,Flipkart,0.3438,AUTO
d4374dde-1d4c-4b2f-bf9a-64f7c93908b6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1915.74 debited to Water Supply on 31-Dec-2025 04:51 via UPI Ref 3933328227,,Water Supply,0.2876,AUTO
a5948cac-f1c3-44eb-b1e8-f250e4ffd9d8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹856.96 debited to Electricity Board on 12-Jan-2026 16:18 via UPI Ref 7610672125,,Electricity Board,0.3446,AUTO
f8ca4b79-df5f-41cf-b1c8-9b28331f57af,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹116.46 debited to Zomato on 06-Dec-2025 01:16 via UPI Ref 7004037297,,Zomato,0.3336,AUTO
7d9da313-3131-4dc5-9950-ee67aad44506,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹539.52 debited to Netflix on 01-Dec-2025 04:41 via UPI Ref 8877951435,,Netflix,0.3324,AUTO
b3d7b471-729b-42a2-a498-0c2a739b2b61,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹624.72 debited to McDonalds on 27-Aug-2025 08:33 via UPI Ref 9088613303,,McDonalds,0.1477,AUTO
e680770d-a7b7-42c1-88ed-2f67e52467ec,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹2328.46 debited to Dream11 on 30-Jan-2026 10:59 via UPI Ref 9682809269,,Dream11,0.1762,AUTO
c6b122fc-b3f0-4f16-9f3e-a9d6f6c7fdee,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 03-Feb-2026 06:13 via UPI Ref 1769730907,,House Owner,0.2045,AUTO
5d6a29b7-6721-4c04-989f-a5a88a53c041,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1841.02 debited to Spotify on 02-Oct-2025 06:45 via UPI Ref 1148714355,,Spotify,0.293,AUTO
0afe09e9-e717-437c-bb33-aa5a16ea11f8,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1941.54 debited to Reliance Fresh on 22-Dec-2025 21:37 via UPI Ref 2806820959,,Reliance Fresh,0.1851,AUTO
0f39a640-eb59-483e-9d7d-86a87c289cec,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹586.72 debited to Dominos on 15-Sep-2025 09:33 via UPI Ref 7920617457,,Dominos,0.2258,AUTO
bf826d0e-135d-4800-bbd0-3eaa914f363b,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹278.5 debited to Flipkart on 16-Dec-2025 08:01 via UPI Ref 4637498944,,Flipkart,0.3219,AUTO
ff530ff0-f2ac-4865-a31f-40ffb134bec2,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹417.88 debited to Netflix on 31-Oct-2025 01:48 via UPI Ref 2138232674,,Netflix,0.2649,AUTO
08f58fc6-9941-4826-8465-d587351946e3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹141.26 debited to Amazon on 13-Sep-2025 17:56 via UPI Ref 1998263635,,Amazon,0.2986,AUTO
d7d90ef1-3af5-4a1b-87c2-10d3691e2b26,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹614.61 debited to Flipkart on 21-Nov-2025 01:05 via UPI Ref 2392148092,,Flipkart,0.2951,AUTO
553d84e6-8a66-4f12-ae34-66e29bd2f9b4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹846.95 debited to BigBasket on 01-Jan-2026 07:35 via UPI Ref 2605309360,,BigBasket,0.168,AUTO
824f9850-83b8-4b7d-ad16-5bb998f92189,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹628.19 debited to Dominos on 09-Oct-2025 09:59 via UPI Ref 6538675466,,Dominos,0.2405,AUTO
93968fdf-74a5-4b57-87bd-326863b5eecd,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹238.11 debited to BigBasket on 16-Aug-2025 00:16 via UPI Ref 4026774104,,BigBasket,0.203,AUTO
af07b542-534c-4692-88fe-95927a933c0f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1436.97 debited to Zomato on 12-Feb-2026 11:50 via UPI Ref 6421849089,,Zomato,0.3028,AUTO
3a57246a-31f7-425d-a58d-4316fd5f92bf,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹379.91 debited to Myntra on 06-Jan-2026 20:56 via UPI Ref 8992875921,,Myntra,0.2585,AUTO
6417af89-1573-4877-9b10-68e87b5dade5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 17-Oct-2025 16:20 via UPI Ref 9894212393,,House Owner,0.2236,AUTO
2acbdece-7e4e-44be-aae7-6b3dc1baefd4,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹382.82 debited to Myntra on 20-Sep-2025 09:53 via UPI Ref 3931062380,,Myntra,0.2889,AUTO
3cda9859-29da-48f8-9a36-3554d40a0e8c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹741.72 debited to Dominos on 12-Dec-2025 20:37 via UPI Ref 2881819628,,Dominos,0.2614,AUTO
0cdaccef-21b6-47a4-aeaa-5a844d842856,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹165.0 debited to Hospital XYZ on 23-Nov-2025 10:44 via UPI Ref 5150510544,,Hospital XYZ,0.5279,AUTO
74988849-7269-435e-83aa-a0f13771faf0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹71.16 debited to Electricity Board on 22-Aug-2025 22:24 via UPI Ref 1908172754,,Electricity Board,0.2197,AUTO
2ff92322-4669-40ee-a45b-42e436a21547,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1242.84 debited to Swiggy on 27-Jan-2026 23:30 via UPI Ref 4884589550,,Swiggy,0.3387,AUTO
907ea0e6-1055-45de-8b32-00cc416bce37,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹427.96 debited to Water Supply on 01-Jan-2026 12:24 via UPI Ref 8102988555,,Water Supply,0.3225,AUTO
a482716f-d637-43b7-ac6d-8d53a4343864,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹888.48 debited to Water Supply on 15-Nov-2025 10:44 via UPI Ref 6472248294,,Water Supply,0.2825,AUTO
2a54342b-5e9b-462c-9b66-2e03cb5e11bb,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹891.97 debited to PokerStars on 25-Aug-2025 22:59 via UPI Ref 1014248244,,PokerStars,0.1534,AUTO
87037498-fa2d-4608-92ad-df119944a4d3,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹721.57 debited to Spotify on 18-Jan-2026 16:07 via UPI Ref 5413389508,,Spotify,0.4114,AUTO
a5f26806-de1e-4e27-93a6-8c9d160ed677,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1080.95 debited to Dominos on 02-Oct-2025 01:08 via UPI Ref 1743572663,,Dominos,0.3625,AUTO
8770df6e-05a3-4315-bb07-7fba1d40b899,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹404.54 debited to Spotify on 06-Dec-2025 00:09 via UPI Ref 8065710387,,Spotify,0.4226,AUTO
9ccfa439-7538-4321-85c9-75b129e6a4c0,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹54.45 debited to Dominos on 18-Oct-2025 11:09 via UPI Ref 1443742638,,Dominos,0.2277,AUTO
1f351023-2422-4064-82c0-c819ddedf79e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1050.83 debited to Spotify on 12-Jan-2026 05:24 via UPI Ref 9145314311,,Spotify,0.3374,AUTO
d4b25c9a-6575-4ff6-ac08-4335851b8f4d,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹844.03 debited to Flipkart on 26-Sep-2025 12:13 via UPI Ref 4532437096,,Flipkart,0.3188,AUTO
2acdbc94-4fd2-4f79-b51f-95f3b71a8bfc,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1510.72 debited to Dominos on 17-Aug-2025 04:08 via UPI Ref 6133157109,,Dominos,0.26,AUTO
b7d0f826-3d49-4b12-8804-66067bb3839a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1660.67 debited to Zomato on 10-Jan-2026 05:41 via UPI Ref 6928770095,,Zomato,0.3858,AUTO
61bc2ea6-c398-4d57-8988-eabad051d10e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1195.53 debited to Airtel on 14-Oct-2025 00:50 via UPI Ref 5376309327,,Airtel,0.4205,AUTO
07097396-28ff-45ae-8a5c-a63b9ba368f9,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹620.72 debited to BigBasket on 21-Nov-2025 04:22 via UPI Ref 7170886203,,BigBasket,0.1813,AUTO
ce25c563-0bdf-4157-955b-d6538b5c4a8e,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1012.82 debited to Jio on 04-Oct-2025 04:51 via UPI Ref 5427432166,,Jio,0.2635,AUTO
305d4468-b1b5-4c27-8d0a-9c69666b053a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1458.8 debited to Zomato on 10-Nov-2025 15:01 via UPI Ref 8134052031,,Zomato,0.4117,AUTO
47d8f5bb-1566-49bf-9b42-2cae0ce8dd1c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹956.83 debited to Spotify on 25-Dec-2025 13:42 via UPI Ref 6427429474,,Spotify,0.3635,AUTO
83f4061b-40da-48fc-81e8-4118a365b029,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1356.15 debited to Reliance Fresh on 19-Sep-2025 16:44 via UPI Ref 2655334194,,Reliance Fresh,0.1971,AUTO
a7c3c3a8-672f-4233-8e5b-a855ffc5fd8c,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹468.36 debited to DMart on 26-Nov-2025 07:26 via UPI Ref 5370294372,,DMart,0.1616,AUTO
15a241a5-ea56-4ef6-930f-6195846b754a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1988.39 debited to PokerStars on 04-Sep-2025 03:51 via UPI Ref 8192284553,,PokerStars,0.2386,AUTO
508a9218-371f-4358-a375-59b0b9ec365a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1954.83 debited to Reliance Fresh on 25-Dec-2025 14:09 via UPI Ref 4106646058,,Reliance Fresh,0.1598,AUTO
62e78dda-5a4f-451d-b804-f41b7b0d6397,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1315.54 debited to BigBasket on 23-Jan-2026 13:00 via UPI Ref 5679409246,,BigBasket,0.1703,AUTO
ef0bff06-5ddd-40a3-9e47-753ee51c1ca5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹818.14 debited to Reliance Fresh on 03-Sep-2025 05:25 via UPI Ref 6913297303,,Reliance Fresh,0.186,AUTO
3d7927ae-a512-4d67-9721-a044b7db91f6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1915.74 debited to Dream11 on 09-Dec-2025 06:51 via UPI Ref 6868054148,,Dream11,0.1763,AUTO
3ee5ad7a-259d-4d39-9aaf-f56a44ccaa60,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹542.54 debited to Flipkart on 16-Sep-2025 12:35 via UPI Ref 8942257148,,Flipkart,0.3164,AUTO
9464144b-ed9e-46c3-8f3e-80952aa3b7ce,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹408.24 debited to Myntra on 09-Nov-2025 05:41 via UPI Ref 1494886534,,Myntra,0.2305,AUTO
cfce001d-7b8f-49c4-a768-86fbec8f3ad6,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 10-Jan-2026 09:26 via UPI Ref 2881606750,,House Owner,0.149,AUTO
fde64ab6-b406-4b66-a899-06fb0939727a,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹276.82 debited to Ola on 17-Sep-2025 22:54 via UPI Ref 3917312645,,Ola,0.2995,AUTO
b997e8ba-0595-4be5-bfc2-969f6353ed30,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1901.63 debited to Amazon on 09-Dec-2025 02:05 via UPI Ref 2708117268,,Amazon,0.3384,AUTO
472c3ce2-5e43-4124-9e24-dcb68cc244a5,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1312.78 debited to Swiggy on 15-Jan-2026 05:23 via UPI Ref 6886993049,,Swiggy,0.348,AUTO
163d906f-aad0-444f-b69b-2e2a7bb2ca56,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹1609.24 debited to Reliance Fresh on 02-Sep-2025 10:07 via UPI Ref 3385335453,,Reliance Fresh,0.1618,AUTO
d75c3d07-1da2-4200-a3e4-b0300808101f,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹15000.0 debited to House Owner on 19-Dec-2025 02:07 via UPI Ref 1381601832,,House Owner,0.1923,AUTO
c4796fbc-5d95-4446-bc78-05e17dd1b478,81f7dd70-8a34-4d89-b097-01c124cdd41b,₹3892.02 debited to Bet365 on 10-Nov-2025 18:30 via UPI Ref 9772888612,,Bet365,0.182,AUTO
